en_Tienda;edad;articulo;monto;region;;;;;;;;;;;
virtual;41;2;125.1;limon;;;;;;;;;;;
virtual;38;5;314.76;limon;;;;;;;;;;;
virtual;30;8;413.11;puntarenas;;;;;;;;;;;
fisica;37;8;100.96;san jose;;;;;;;;;;;
virtual;27;1;837.49;puntarenas;;;;;;;;;;;
fisica;38;6;2825.2;limon;;;;;;;;;;;
fisica;36;4;77.21;cartago;;;;;;;;;;;
fisica;41;5;139.38;puntarenas;;;;;;;;;;;
fisica;49;7;1607.4;limon;;;;;;;;;;;
fisica;79;5;91.6;cartago;;;;;;;;;;;
fisica;79;1;55.32;cartago;;;;;;;;;;;
fisica;30;7;238.08;cartago;;;;;;;;;;;
fisica;57;4;2017.8;puntarenas;;;;;;;;;;;
virtual;71;8;59.35;limon;;;;;;;;;;;
virtual;21;3;1199.4;puntarenas;;;;;;;;;;;
fisica;51;2;232.97;limon;;;;;;;;;;;
fisica;84;4;339.27;cartago;;;;;;;;;;;
fisica;48;1;383.54;cartago;;;;;;;;;;;
virtual;31;6;331.69;san jose;;;;;;;;;;;
fisica;72;5;74.69;cartago;;;;;;;;;;;
fisica;33;7;1925.5;puntarenas;;;;;;;;;;;
fisica;30;2;1491.3;limon;;;;;;;;;;;
fisica;60;3;1143.1;limon;;;;;;;;;;;
virtual;22;4;871.55;puntarenas;;;;;;;;;;;
virtual;58;2;865.53;san jose;;;;;;;;;;;
fisica;56;7;2420.1;puntarenas;;;;;;;;;;;
virtual;22;3;218.7;san jose;;;;;;;;;;;
fisica;83;6;288.47;cartago;;;;;;;;;;;
virtual;60;2;545.97;san jose;;;;;;;;;;;
virtual;45;1;297.17;san jose;;;;;;;;;;;
virtual;28;5;273.02;limon;;;;;;;;;;;
virtual;54;5;549.14;san jose;;;;;;;;;;;
fisica;76;7;42.89;cartago;;;;;;;;;;;
virtual;39;3;103.86;san jose;;;;;;;;;;;
virtual;30;2;669.04;puntarenas;;;;;;;;;;;
fisica;70;5;397.51;cartago;;;;;;;;;;;
virtual;24;5;535.88;puntarenas;;;;;;;;;;;
virtual;30;4;1896;puntarenas;;;;;;;;;;;
fisica;55;5;1270.1;puntarenas;;;;;;;;;;;
fisica;48;4;927.49;san jose;;;;;;;;;;;
virtual;41;2;916.39;limon;;;;;;;;;;;
virtual;41;5;1714.4;san jose;;;;;;;;;;;
virtual;25;5;828.64;puntarenas;;;;;;;;;;;
virtual;29;3;598.54;san jose;;;;;;;;;;;
fisica;44;5;206.04;cartago;;;;;;;;;;;
fisica;34;5;2650.9;puntarenas;;;;;;;;;;;
fisica;32;6;84.29;cartago;;;;;;;;;;;
virtual;46;3;56.8;san jose;;;;;;;;;;;
fisica;45;2;2298.5;limon;;;;;;;;;;;
virtual;52;3;778.28;puntarenas;;;;;;;;;;;
fisica;70;8;32.21;cartago;;;;;;;;;;;
virtual;64;3;863.18;san jose;;;;;;;;;;;
fisica;33;2;458.14;cartago;;;;;;;;;;;
fisica;57;8;820.12;puntarenas;;;;;;;;;;;
virtual;47;7;759.98;limon;;;;;;;;;;;
virtual;32;4;1650.9;san jose;;;;;;;;;;;
fisica;66;3;181.39;cartago;;;;;;;;;;;
fisica;71;4;307.57;cartago;;;;;;;;;;;
virtual;52;6;1787.1;puntarenas;;;;;;;;;;;
virtual;33;8;1191.7;san jose;;;;;;;;;;;
fisica;59;6;369.59;cartago;;;;;;;;;;;
virtual;38;2;176.29;limon;;;;;;;;;;;
fisica;85;6;317.22;cartago;;;;;;;;;;;
fisica;79;7;255.98;cartago;;;;;;;;;;;
fisica;75;2;361.06;cartago;;;;;;;;;;;
virtual;59;7;554.8;limon;;;;;;;;;;;
virtual;54;4;1458.5;puntarenas;;;;;;;;;;;
fisica;80;5;368.14;cartago;;;;;;;;;;;
virtual;26;4;984.5;puntarenas;;;;;;;;;;;
fisica;69;4;127.56;cartago;;;;;;;;;;;
virtual;45;8;795.22;limon;;;;;;;;;;;
virtual;28;7;1562;puntarenas;;;;;;;;;;;
virtual;45;8;747.09;puntarenas;;;;;;;;;;;
fisica;47;2;2700.5;puntarenas;;;;;;;;;;;
fisica;69;7;712.43;san jose;;;;;;;;;;;
fisica;27;2;643.81;san jose;;;;;;;;;;;
fisica;27;7;2944.4;puntarenas;;;;;;;;;;;
fisica;32;3;233.26;puntarenas;;;;;;;;;;;
virtual;66;4;712.21;limon;;;;;;;;;;;
fisica;40;5;605.34;puntarenas;;;;;;;;;;;
virtual;47;3;1726.4;san jose;;;;;;;;;;;
fisica;47;2;1612.4;limon;;;;;;;;;;;
fisica;44;7;21.76;cartago;;;;;;;;;;;
fisica;36;6;225.81;puntarenas;;;;;;;;;;;
fisica;85;7;386.98;cartago;;;;;;;;;;;
fisica;58;1;247.95;cartago;;;;;;;;;;;
fisica;57;6;1570.2;puntarenas;;;;;;;;;;;
virtual;59;3;148.05;san jose;;;;;;;;;;;
virtual;54;1;78.07;san jose;;;;;;;;;;;
fisica;74;8;327.45;cartago;;;;;;;;;;;
fisica;62;4;314.97;cartago;;;;;;;;;;;
virtual;27;1;1879.7;puntarenas;;;;;;;;;;;
fisica;56;3;943.04;san jose;;;;;;;;;;;
virtual;55;8;507.58;san jose;;;;;;;;;;;
virtual;30;1;146.75;limon;;;;;;;;;;;
virtual;24;4;1179.7;puntarenas;;;;;;;;;;;
virtual;54;6;563.44;limon;;;;;;;;;;;
fisica;53;8;432.22;puntarenas;;;;;;;;;;;
fisica;56;8;846.27;puntarenas;;;;;;;;;;;
virtual;66;4;690.64;limon;;;;;;;;;;;
fisica;32;8;2394.3;puntarenas;;;;;;;;;;;
virtual;64;1;153.02;limon;;;;;;;;;;;
virtual;20;7;249.95;puntarenas;;;;;;;;;;;
virtual;51;7;219.05;puntarenas;;;;;;;;;;;
fisica;20;5;2755.7;puntarenas;;;;;;;;;;;
virtual;34;1;962.7;puntarenas;;;;;;;;;;;
fisica;54;6;127.62;san jose;;;;;;;;;;;
virtual;37;4;524.31;limon;;;;;;;;;;;
fisica;62;3;329.75;cartago;;;;;;;;;;;
virtual;62;8;738.76;san jose;;;;;;;;;;;
virtual;24;7;243.93;puntarenas;;;;;;;;;;;
fisica;35;7;428.51;cartago;;;;;;;;;;;
fisica;48;6;395.97;cartago;;;;;;;;;;;
fisica;41;5;75.44;cartago;;;;;;;;;;;
fisica;50;6;2157.6;puntarenas;;;;;;;;;;;
virtual;68;2;947;san jose;;;;;;;;;;;
virtual;36;7;590.59;limon;;;;;;;;;;;
virtual;27;4;412.81;san jose;;;;;;;;;;;
fisica;61;2;1906.3;puntarenas;;;;;;;;;;;
fisica;29;2;1199.5;puntarenas;;;;;;;;;;;
fisica;64;3;378.79;cartago;;;;;;;;;;;
fisica;23;8;295.73;limon;;;;;;;;;;;
virtual;41;4;879.88;san jose;;;;;;;;;;;
virtual;39;5;55.08;limon;;;;;;;;;;;
fisica;61;3;571.83;san jose;;;;;;;;;;;
virtual;23;3;1368.2;puntarenas;;;;;;;;;;;
virtual;52;7;652.79;san jose;;;;;;;;;;;
fisica;37;6;32.18;cartago;;;;;;;;;;;
fisica;70;3;322.71;cartago;;;;;;;;;;;
fisica;56;3;345.05;puntarenas;;;;;;;;;;;
fisica;56;3;209.89;cartago;;;;;;;;;;;
fisica;78;7;443.18;cartago;;;;;;;;;;;
fisica;29;5;2953.1;puntarenas;;;;;;;;;;;
fisica;57;3;2762.8;puntarenas;;;;;;;;;;;
virtual;53;7;399.06;san jose;;;;;;;;;;;
virtual;34;8;881.24;san jose;;;;;;;;;;;
fisica;63;5;190.69;cartago;;;;;;;;;;;
virtual;71;3;610.8;san jose;;;;;;;;;;;
fisica;31;2;172.65;cartago;;;;;;;;;;;
fisica;30;3;148.78;cartago;;;;;;;;;;;
virtual;31;7;482.23;puntarenas;;;;;;;;;;;
fisica;37;2;308.78;cartago;;;;;;;;;;;
virtual;68;7;713.65;san jose;;;;;;;;;;;
fisica;31;6;1744.4;san jose;;;;;;;;;;;
virtual;25;6;1261.3;san jose;;;;;;;;;;;
fisica;60;2;808.44;limon;;;;;;;;;;;
virtual;26;7;621.72;puntarenas;;;;;;;;;;;
virtual;20;8;254.63;puntarenas;;;;;;;;;;;
fisica;37;3;625.03;limon;;;;;;;;;;;
fisica;76;4;441.48;cartago;;;;;;;;;;;
fisica;67;3;470.13;cartago;;;;;;;;;;;
virtual;36;6;783.92;san jose;;;;;;;;;;;
fisica;56;3;417.23;cartago;;;;;;;;;;;
virtual;60;7;529.53;limon;;;;;;;;;;;
virtual;40;6;221.38;san jose;;;;;;;;;;;
fisica;34;2;386.02;cartago;;;;;;;;;;;
fisica;36;6;1101.1;limon;;;;;;;;;;;
fisica;33;6;1668.8;limon;;;;;;;;;;;
fisica;44;5;984.98;puntarenas;;;;;;;;;;;
virtual;28;4;1912.9;san jose;;;;;;;;;;;
virtual;40;7;993.68;puntarenas;;;;;;;;;;;
virtual;28;1;249.92;limon;;;;;;;;;;;
fisica;73;6;41.78;cartago;;;;;;;;;;;
fisica;20;7;1745.9;puntarenas;;;;;;;;;;;
virtual;37;6;1916.7;puntarenas;;;;;;;;;;;
fisica;40;6;717.86;san jose;;;;;;;;;;;
virtual;35;8;86.99;limon;;;;;;;;;;;
virtual;27;5;875.84;puntarenas;;;;;;;;;;;
virtual;22;4;1050.6;puntarenas;;;;;;;;;;;
fisica;48;5;411.35;cartago;;;;;;;;;;;
virtual;30;4;632.1;san jose;;;;;;;;;;;
fisica;25;6;234.93;limon;;;;;;;;;;;
fisica;48;4;1641.5;puntarenas;;;;;;;;;;;
fisica;42;7;248.74;cartago;;;;;;;;;;;
virtual;38;5;1072.5;puntarenas;;;;;;;;;;;
fisica;21;2;2176.6;puntarenas;;;;;;;;;;;
virtual;23;6;1953.3;puntarenas;;;;;;;;;;;
fisica;32;6;857.16;san jose;;;;;;;;;;;
virtual;49;7;983.12;limon;;;;;;;;;;;
virtual;44;3;1905.8;puntarenas;;;;;;;;;;;
fisica;50;2;259.11;san jose;;;;;;;;;;;
fisica;31;1;157.78;cartago;;;;;;;;;;;
fisica;56;3;62.01;cartago;;;;;;;;;;;
fisica;60;8;149.58;cartago;;;;;;;;;;;
fisica;51;7;454.68;puntarenas;;;;;;;;;;;
fisica;80;4;91.07;cartago;;;;;;;;;;;
virtual;51;5;625.54;puntarenas;;;;;;;;;;;
virtual;40;3;1361.4;puntarenas;;;;;;;;;;;
virtual;21;5;929.03;puntarenas;;;;;;;;;;;
fisica;32;8;342.96;cartago;;;;;;;;;;;
fisica;72;5;283.59;cartago;;;;;;;;;;;
fisica;50;7;1852.4;san jose;;;;;;;;;;;
virtual;20;3;451.95;puntarenas;;;;;;;;;;;
fisica;50;7;468.97;cartago;;;;;;;;;;;
virtual;37;5;1697.9;puntarenas;;;;;;;;;;;
virtual;25;1;1270.8;puntarenas;;;;;;;;;;;
virtual;31;3;994.37;san jose;;;;;;;;;;;
virtual;36;4;275.9;limon;;;;;;;;;;;
fisica;59;4;2971.4;limon;;;;;;;;;;;
fisica;28;7;128.58;limon;;;;;;;;;;;
virtual;50;7;134.97;limon;;;;;;;;;;;
fisica;46;7;1775.4;puntarenas;;;;;;;;;;;
virtual;32;3;471.74;san jose;;;;;;;;;;;
fisica;29;6;25.5;cartago;;;;;;;;;;;
fisica;43;8;1654.2;limon;;;;;;;;;;;
fisica;57;7;1769.4;limon;;;;;;;;;;;
virtual;50;7;1763.9;san jose;;;;;;;;;;;
virtual;40;6;973.49;san jose;;;;;;;;;;;
fisica;35;4;878.13;san jose;;;;;;;;;;;
virtual;39;1;213.62;san jose;;;;;;;;;;;
fisica;24;4;1094.6;puntarenas;;;;;;;;;;;
virtual;45;8;420.37;puntarenas;;;;;;;;;;;
virtual;34;1;87.06;san jose;;;;;;;;;;;
virtual;50;7;245.16;puntarenas;;;;;;;;;;;
virtual;28;7;640.2;limon;;;;;;;;;;;
fisica;61;6;468.68;cartago;;;;;;;;;;;
fisica;54;6;83.49;cartago;;;;;;;;;;;
virtual;44;6;1577;puntarenas;;;;;;;;;;;
virtual;52;7;1081.7;puntarenas;;;;;;;;;;;
virtual;43;5;1647.2;puntarenas;;;;;;;;;;;
virtual;42;5;108.64;limon;;;;;;;;;;;
virtual;35;6;1198.3;puntarenas;;;;;;;;;;;
fisica;56;8;344.18;cartago;;;;;;;;;;;
fisica;62;4;2403.8;puntarenas;;;;;;;;;;;
fisica;79;7;72.03;cartago;;;;;;;;;;;
fisica;61;1;1017.8;limon;;;;;;;;;;;
fisica;32;2;667.74;san jose;;;;;;;;;;;
virtual;33;4;57.95;san jose;;;;;;;;;;;
virtual;22;4;1260.3;puntarenas;;;;;;;;;;;
fisica;31;2;364.06;cartago;;;;;;;;;;;
virtual;26;7;572.54;puntarenas;;;;;;;;;;;
virtual;41;4;101.28;limon;;;;;;;;;;;
fisica;51;6;1254;san jose;;;;;;;;;;;
virtual;49;5;521.17;limon;;;;;;;;;;;
fisica;40;6;216.02;cartago;;;;;;;;;;;
fisica;62;4;346.75;cartago;;;;;;;;;;;
fisica;39;7;1369.3;puntarenas;;;;;;;;;;;
fisica;19;8;2495.8;puntarenas;;;;;;;;;;;
fisica;73;2;115.32;cartago;;;;;;;;;;;
virtual;47;1;1367.1;puntarenas;;;;;;;;;;;
fisica;38;4;1076.9;limon;;;;;;;;;;;
fisica;56;5;1047.6;limon;;;;;;;;;;;
fisica;46;8;2122.4;limon;;;;;;;;;;;
virtual;53;4;351.26;san jose;;;;;;;;;;;
fisica;34;6;1161.6;puntarenas;;;;;;;;;;;
virtual;37;1;1878.7;san jose;;;;;;;;;;;
fisica;57;7;249.59;cartago;;;;;;;;;;;
fisica;51;6;673.37;puntarenas;;;;;;;;;;;
fisica;37;3;2886.2;puntarenas;;;;;;;;;;;
fisica;29;5;431.2;cartago;;;;;;;;;;;
fisica;35;7;111.06;cartago;;;;;;;;;;;
fisica;39;6;747.82;puntarenas;;;;;;;;;;;
fisica;57;1;471.64;cartago;;;;;;;;;;;
virtual;45;4;785.72;limon;;;;;;;;;;;
virtual;52;4;517.37;limon;;;;;;;;;;;
fisica;67;6;20.17;cartago;;;;;;;;;;;
virtual;63;6;903.68;limon;;;;;;;;;;;
fisica;29;2;147.24;puntarenas;;;;;;;;;;;
virtual;25;4;617.47;limon;;;;;;;;;;;
fisica;61;5;28.28;cartago;;;;;;;;;;;
fisica;70;2;390.58;cartago;;;;;;;;;;;
fisica;19;5;2338.6;limon;;;;;;;;;;;
virtual;48;2;865.72;limon;;;;;;;;;;;
virtual;54;4;533.87;puntarenas;;;;;;;;;;;
fisica;46;5;2007.1;limon;;;;;;;;;;;
fisica;83;5;464.36;cartago;;;;;;;;;;;
virtual;30;7;92.84;limon;;;;;;;;;;;
fisica;47;6;2539.6;puntarenas;;;;;;;;;;;
fisica;25;5;1252.7;san jose;;;;;;;;;;;
virtual;42;2;527.24;limon;;;;;;;;;;;
fisica;29;6;145;cartago;;;;;;;;;;;
virtual;53;7;959.13;puntarenas;;;;;;;;;;;
fisica;43;2;2421;puntarenas;;;;;;;;;;;
virtual;27;2;1095;san jose;;;;;;;;;;;
fisica;33;8;56.58;cartago;;;;;;;;;;;
fisica;56;2;339.44;cartago;;;;;;;;;;;
virtual;30;2;228.58;limon;;;;;;;;;;;
virtual;44;7;1004.3;puntarenas;;;;;;;;;;;
fisica;24;4;2815.9;puntarenas;;;;;;;;;;;
fisica;44;1;358.42;cartago;;;;;;;;;;;
virtual;26;1;1125.2;san jose;;;;;;;;;;;
fisica;51;2;1981.8;puntarenas;;;;;;;;;;;
virtual;39;5;470.47;san jose;;;;;;;;;;;
fisica;71;2;96.56;cartago;;;;;;;;;;;
virtual;21;5;873.51;puntarenas;;;;;;;;;;;
virtual;48;7;380.9;limon;;;;;;;;;;;
virtual;32;2;1742.7;puntarenas;;;;;;;;;;;
virtual;26;3;1560.9;puntarenas;;;;;;;;;;;
fisica;33;2;365.16;san jose;;;;;;;;;;;
virtual;55;4;226.56;san jose;;;;;;;;;;;
fisica;58;4;1632;puntarenas;;;;;;;;;;;
virtual;53;2;445.28;san jose;;;;;;;;;;;
fisica;20;2;459.3;puntarenas;;;;;;;;;;;
fisica;71;7;333.14;cartago;;;;;;;;;;;
virtual;26;3;1143;puntarenas;;;;;;;;;;;
fisica;53;7;2994.2;puntarenas;;;;;;;;;;;
virtual;37;1;987.38;san jose;;;;;;;;;;;
virtual;67;8;795.63;san jose;;;;;;;;;;;
fisica;29;7;2420.2;puntarenas;;;;;;;;;;;
fisica;52;4;97.41;cartago;;;;;;;;;;;
fisica;34;2;2521;limon;;;;;;;;;;;
fisica;75;6;270.87;cartago;;;;;;;;;;;
virtual;53;3;404.73;san jose;;;;;;;;;;;
virtual;60;3;429.52;san jose;;;;;;;;;;;
virtual;47;2;271.12;san jose;;;;;;;;;;;
virtual;27;4;777.84;puntarenas;;;;;;;;;;;
virtual;50;7;148.37;puntarenas;;;;;;;;;;;
fisica;58;6;1359.9;puntarenas;;;;;;;;;;;
fisica;38;6;2474.2;puntarenas;;;;;;;;;;;
fisica;48;3;291.46;cartago;;;;;;;;;;;
virtual;29;5;830.15;san jose;;;;;;;;;;;
virtual;71;4;888.01;san jose;;;;;;;;;;;
virtual;51;2;1213.7;puntarenas;;;;;;;;;;;
virtual;65;2;270.9;limon;;;;;;;;;;;
virtual;32;5;845.88;san jose;;;;;;;;;;;
virtual;59;6;684.26;limon;;;;;;;;;;;
virtual;39;2;1634.7;puntarenas;;;;;;;;;;;
virtual;34;6;619.03;san jose;;;;;;;;;;;
virtual;28;4;160.98;limon;;;;;;;;;;;
fisica;63;4;134.76;cartago;;;;;;;;;;;
fisica;49;5;935.15;puntarenas;;;;;;;;;;;
fisica;65;1;276.19;cartago;;;;;;;;;;;
fisica;75;2;204.02;cartago;;;;;;;;;;;
virtual;35;3;478.21;puntarenas;;;;;;;;;;;
virtual;65;7;84.29;limon;;;;;;;;;;;
fisica;49;6;725.92;puntarenas;;;;;;;;;;;
fisica;34;3;150.95;cartago;;;;;;;;;;;
fisica;66;2;587.72;san jose;;;;;;;;;;;
virtual;42;4;180.58;san jose;;;;;;;;;;;
fisica;60;5;201.95;cartago;;;;;;;;;;;
virtual;30;6;166.66;puntarenas;;;;;;;;;;;
virtual;26;7;1903.4;puntarenas;;;;;;;;;;;
fisica;46;2;1589.8;puntarenas;;;;;;;;;;;
fisica;71;7;354.99;cartago;;;;;;;;;;;
fisica;62;6;2195.8;limon;;;;;;;;;;;
fisica;82;2;27.9;cartago;;;;;;;;;;;
virtual;44;7;950.82;limon;;;;;;;;;;;
fisica;53;3;214.49;cartago;;;;;;;;;;;
virtual;71;5;633.8;limon;;;;;;;;;;;
virtual;25;3;953.57;limon;;;;;;;;;;;
virtual;48;2;650.49;limon;;;;;;;;;;;
fisica;69;5;409.94;cartago;;;;;;;;;;;
virtual;45;1;565.37;limon;;;;;;;;;;;
fisica;18;4;1751.3;puntarenas;;;;;;;;;;;
virtual;29;4;1287.3;san jose;;;;;;;;;;;
virtual;71;8;220.84;san jose;;;;;;;;;;;
virtual;43;1;498.19;san jose;;;;;;;;;;;
fisica;41;2;274.16;cartago;;;;;;;;;;;
virtual;47;6;544.61;san jose;;;;;;;;;;;
fisica;33;4;418.38;cartago;;;;;;;;;;;
virtual;23;8;57.75;puntarenas;;;;;;;;;;;
fisica;29;6;390.67;cartago;;;;;;;;;;;
virtual;64;3;497.74;san jose;;;;;;;;;;;
virtual;67;5;394.65;san jose;;;;;;;;;;;
virtual;25;3;1304.3;puntarenas;;;;;;;;;;;
virtual;40;2;436.04;limon;;;;;;;;;;;
fisica;45;5;1498.7;puntarenas;;;;;;;;;;;
fisica;71;4;416.97;cartago;;;;;;;;;;;
fisica;25;7;1337.5;limon;;;;;;;;;;;
virtual;45;3;430.55;san jose;;;;;;;;;;;
virtual;67;5;746.41;limon;;;;;;;;;;;
virtual;25;2;130.46;san jose;;;;;;;;;;;
fisica;48;3;2479.8;puntarenas;;;;;;;;;;;
virtual;57;1;363.38;san jose;;;;;;;;;;;
virtual;48;2;1837;puntarenas;;;;;;;;;;;
fisica;64;2;395.26;cartago;;;;;;;;;;;
virtual;49;8;979.3;limon;;;;;;;;;;;
virtual;22;2;1749.4;puntarenas;;;;;;;;;;;
fisica;54;7;351.32;cartago;;;;;;;;;;;
virtual;54;5;428.4;san jose;;;;;;;;;;;
fisica;53;6;217.33;cartago;;;;;;;;;;;
fisica;51;4;326.72;cartago;;;;;;;;;;;
virtual;24;6;615.74;puntarenas;;;;;;;;;;;
virtual;51;2;868.67;san jose;;;;;;;;;;;
fisica;44;7;1674.7;limon;;;;;;;;;;;
fisica;36;4;472.87;limon;;;;;;;;;;;
fisica;44;8;1817.4;puntarenas;;;;;;;;;;;
fisica;76;1;472.11;cartago;;;;;;;;;;;
fisica;49;6;1962.3;san jose;;;;;;;;;;;
fisica;54;3;401.73;puntarenas;;;;;;;;;;;
fisica;67;1;366.99;cartago;;;;;;;;;;;
fisica;66;3;70.79;cartago;;;;;;;;;;;
fisica;53;2;229.5;cartago;;;;;;;;;;;
virtual;38;4;412.22;puntarenas;;;;;;;;;;;
virtual;55;6;502.69;limon;;;;;;;;;;;
virtual;33;2;1335;puntarenas;;;;;;;;;;;
fisica;53;7;2160.1;puntarenas;;;;;;;;;;;
virtual;29;3;920.46;san jose;;;;;;;;;;;
fisica;60;2;1528.1;puntarenas;;;;;;;;;;;
virtual;47;1;244.78;san jose;;;;;;;;;;;
virtual;67;5;290.58;limon;;;;;;;;;;;
virtual;34;2;1555.4;san jose;;;;;;;;;;;
virtual;56;7;746.84;san jose;;;;;;;;;;;
fisica;80;5;226.33;cartago;;;;;;;;;;;
fisica;37;5;2609.1;puntarenas;;;;;;;;;;;
virtual;40;1;696.65;limon;;;;;;;;;;;
fisica;40;5;358.4;cartago;;;;;;;;;;;
virtual;28;4;1729.5;puntarenas;;;;;;;;;;;
fisica;63;3;134.58;cartago;;;;;;;;;;;
virtual;27;5;1341.2;puntarenas;;;;;;;;;;;
fisica;48;8;211.88;cartago;;;;;;;;;;;
virtual;19;3;998.9;san jose;;;;;;;;;;;
virtual;29;1;359.38;puntarenas;;;;;;;;;;;
virtual;52;7;1236.5;puntarenas;;;;;;;;;;;
virtual;54;5;1345.2;puntarenas;;;;;;;;;;;
fisica;35;7;57.09;cartago;;;;;;;;;;;
virtual;65;3;469.74;san jose;;;;;;;;;;;
virtual;68;7;621.81;limon;;;;;;;;;;;
fisica;69;3;436.63;cartago;;;;;;;;;;;
virtual;49;4;1637.3;puntarenas;;;;;;;;;;;
virtual;60;3;844.11;limon;;;;;;;;;;;
fisica;52;3;157.24;limon;;;;;;;;;;;
virtual;26;6;139.83;san jose;;;;;;;;;;;
fisica;38;7;961.62;puntarenas;;;;;;;;;;;
fisica;55;2;2560.3;puntarenas;;;;;;;;;;;
fisica;32;3;2775.6;puntarenas;;;;;;;;;;;
fisica;57;2;379.89;cartago;;;;;;;;;;;
virtual;55;5;1073.8;san jose;;;;;;;;;;;
fisica;55;5;2370.5;puntarenas;;;;;;;;;;;
virtual;29;4;1758.9;san jose;;;;;;;;;;;
virtual;36;5;1828;san jose;;;;;;;;;;;
fisica;57;5;356.3;cartago;;;;;;;;;;;
fisica;53;3;135.89;cartago;;;;;;;;;;;
virtual;29;2;467.56;puntarenas;;;;;;;;;;;
virtual;28;2;295.26;limon;;;;;;;;;;;
fisica;82;3;152.61;cartago;;;;;;;;;;;
fisica;48;6;595.85;san jose;;;;;;;;;;;
virtual;33;1;1921.1;puntarenas;;;;;;;;;;;
fisica;24;7;346.46;puntarenas;;;;;;;;;;;
virtual;52;7;266.65;puntarenas;;;;;;;;;;;
virtual;34;2;695.4;limon;;;;;;;;;;;
fisica;20;5;1987.2;limon;;;;;;;;;;;
fisica;49;6;284.91;cartago;;;;;;;;;;;
fisica;48;2;2924.6;puntarenas;;;;;;;;;;;
virtual;68;4;56.92;limon;;;;;;;;;;;
virtual;45;2;1468.6;puntarenas;;;;;;;;;;;
virtual;66;5;819.98;limon;;;;;;;;;;;
virtual;28;3;764.18;puntarenas;;;;;;;;;;;
fisica;18;5;757.95;puntarenas;;;;;;;;;;;
fisica;40;6;91.45;cartago;;;;;;;;;;;
fisica;19;5;2100.2;limon;;;;;;;;;;;
fisica;62;5;270.99;cartago;;;;;;;;;;;
fisica;33;8;1263.5;puntarenas;;;;;;;;;;;
fisica;42;2;2034.3;limon;;;;;;;;;;;
fisica;36;7;369.45;cartago;;;;;;;;;;;
fisica;41;2;127.6;cartago;;;;;;;;;;;
fisica;25;2;1974.2;puntarenas;;;;;;;;;;;
virtual;27;5;467.68;puntarenas;;;;;;;;;;;
fisica;53;7;2816.4;limon;;;;;;;;;;;
fisica;52;6;232.21;cartago;;;;;;;;;;;
fisica;56;3;1708.9;puntarenas;;;;;;;;;;;
fisica;74;3;145.59;cartago;;;;;;;;;;;
virtual;63;2;138.85;limon;;;;;;;;;;;
fisica;84;7;475.86;cartago;;;;;;;;;;;
virtual;43;8;53.4;limon;;;;;;;;;;;
virtual;32;6;782.33;san jose;;;;;;;;;;;
fisica;53;1;286.41;cartago;;;;;;;;;;;
virtual;44;2;751.85;puntarenas;;;;;;;;;;;
virtual;34;6;709.07;san jose;;;;;;;;;;;
virtual;63;7;516.71;san jose;;;;;;;;;;;
virtual;64;1;683.14;san jose;;;;;;;;;;;
virtual;31;5;702.71;san jose;;;;;;;;;;;
fisica;39;6;288.49;cartago;;;;;;;;;;;
fisica;64;5;496.37;san jose;;;;;;;;;;;
virtual;72;3;910.16;limon;;;;;;;;;;;
virtual;44;2;250.88;limon;;;;;;;;;;;
fisica;45;6;32.13;cartago;;;;;;;;;;;
virtual;54;7;1291.8;san jose;;;;;;;;;;;
virtual;55;2;1468.4;puntarenas;;;;;;;;;;;
fisica;82;7;352.01;cartago;;;;;;;;;;;
virtual;43;3;282.97;puntarenas;;;;;;;;;;;
virtual;57;6;321.26;san jose;;;;;;;;;;;
fisica;61;6;2818.5;puntarenas;;;;;;;;;;;
virtual;61;6;656.48;limon;;;;;;;;;;;
virtual;61;4;677.35;san jose;;;;;;;;;;;
fisica;20;6;2666.8;puntarenas;;;;;;;;;;;
fisica;19;3;2832.8;puntarenas;;;;;;;;;;;
virtual;23;5;1105.9;puntarenas;;;;;;;;;;;
fisica;60;5;1012.8;puntarenas;;;;;;;;;;;
virtual;25;8;375.83;limon;;;;;;;;;;;
fisica;50;2;168.69;puntarenas;;;;;;;;;;;
fisica;59;4;219.52;san jose;;;;;;;;;;;
fisica;51;5;411.27;puntarenas;;;;;;;;;;;
fisica;50;3;307.03;cartago;;;;;;;;;;;
fisica;73;5;178.18;cartago;;;;;;;;;;;
fisica;21;3;1957;san jose;;;;;;;;;;;
fisica;82;5;316.87;cartago;;;;;;;;;;;
virtual;32;3;533.41;limon;;;;;;;;;;;
fisica;43;4;572.53;puntarenas;;;;;;;;;;;
fisica;23;5;416.77;puntarenas;;;;;;;;;;;
fisica;50;8;301.13;cartago;;;;;;;;;;;
virtual;50;5;120.76;limon;;;;;;;;;;;
virtual;35;2;1452.2;puntarenas;;;;;;;;;;;
fisica;74;1;259.35;cartago;;;;;;;;;;;
virtual;53;8;530.39;san jose;;;;;;;;;;;
fisica;58;2;2140.2;limon;;;;;;;;;;;
fisica;45;4;330.85;cartago;;;;;;;;;;;
fisica;62;6;98.02;cartago;;;;;;;;;;;
fisica;81;2;150.8;cartago;;;;;;;;;;;
fisica;81;7;124.95;cartago;;;;;;;;;;;
virtual;23;6;997;puntarenas;;;;;;;;;;;
virtual;40;3;165.67;puntarenas;;;;;;;;;;;
fisica;60;7;201.98;cartago;;;;;;;;;;;
fisica;29;2;1766;puntarenas;;;;;;;;;;;
